Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243810,WX-08626,194473,1,2026-09-15,2026-09-30,C07197,HOTELES Y DESARROLLOS BCG,CITY EXPRESS CELAYA GALERIAS (CECEG),1659.84,0,265.57,1925.41,0.0,4051-J04,,4,CJA,AV. EJE NOR-ORIENTE LUIS DONALDO COLOSIO No. 203,SANTA LUCIA,CELAYA,GTO,38080,Cobro Regreso,"CELAYA, GTO.","AV. EJE NOR-ORIENTE LUIS DONALDO COLOSIO No. 203, SANTA LUCIA, 38080, CELAYA, GTO",,,,
243811,221058 maritza,194489,1,2026-09-15,2026-09-15,C09795,LUIS DE JESUS GARCIA CHAVEZ,CYPRES HOTEL & SUITES,1823.98,0,291.84,2115.82,0.0,4016-J07,,2,CJA,AVENIDA CALZADA CENTRAL 265,CUIDAD GRANJA,ZAPOPAN,JAL,45010,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA CALZADA CENTRAL 265, CUIDAD GRANJA, 45010, ZAPOPAN, JAL",,,,
243812,220968 MARITZA,194487,1,2026-09-15,2026-09-15,C06525,GRUPO BURGES,HOTEL PLAYA FIESTA,5955.0,0,952.8,6907.8,0.0,4043-J07,,6,CJA,CARRETERA BARRA DE NAVIDAD KM. 5,ZONA HOTELERA SUR,PUERTO VALLARTA,JAL,48390,Cobro Destino,"PUERTO VALLARTA, JAL.","CARRETERA BARRA DE NAVIDAD KM. 5, ZONA HOTELERA SUR, 48390, PUERTO VALLARTA, JAL",,,,
243813,PROMONTE,194488,1,2026-09-15,2026-09-15,C08190,PROMONTE,MOTEL VILLAMAGNA,9119.9,0,1459.18,10579.08,0.0,4016-J07,,10,CJA,CARR A REYNOSA KM 14.5 S/N,VAQUERIAS,JUAREZ,NL,67250,Cobro Destino,"JUAREZ, NL.","CARR A REYNOSA KM 14.5 S/N, VAQUERIAS, 67250, JUAREZ, NL",,,,
243816,JQ-15786,194458,1,2026-09-15,2026-09-30,C07608,IMPULSORA PLAZA CELAYA,CITY EXPRESS PLUS EBC REFORMA (CEEBC),829.92,0,132.79,962.71,0.0,4051-J04,,2,CJA,HAVRE #21,JUAREZ,CIUDAD DE MEXICO,DF2,6600,Cobro Regreso,"CIUDAD DE MEXICO, DF2.","HAVRE #21, JUAREZ, 06600, CIUDAD DE MEXICO, DF2",,,,
243817,NL-15235,194456,1,2026-09-15,2026-09-30,C07187,IMPULSORA PLAZA TIJUANA,CITY EXPRESS IRAPUATO (CEIRA),1244.88,0,199.18,1444.06,0.0,4051-J04,,3,CJA,BLVD. VILLAS DE IRAPUATO No. 1362,EJIDO IRAPUATO,IRAPUATO,GTO,36643,Cobro Regreso,"IRAPUATO, GTO.","BLVD. VILLAS DE IRAPUATO No. 1362, EJIDO IRAPUATO, 36643, IRAPUATO, GTO",,,,
243818,ZD-10059,194454,1,2026-09-15,2026-09-30,C07280,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MONTERREY SANTA CATARINA (CEMTY),1005.73,0,160.92,1166.65,0.0,4051-L11,,1,CJA,CARR. MONTERREY SALTILLO #1135,PUERTA DE LAS MITRAS,SANTA CATARINA,NL,66350,Cobro Regreso,"SANTA CATARINA, NL.","CARR. MONTERREY SALTILLO #1135, PUERTA DE LAS MITRAS, 66350, SANTA CATARINA, NL",,,,
243821,4700255727,194484,1,2026-09-15,2026-10-30,C00030,INMO F,ALOFT GUADALAJARA SUR (GDLPU 5528),754.99,0,120.8,875.79,0.0,4029-A90,,1,CJA,AV. PUNTO SUR 235,LOS GAVILANES,TLAJOMULCO DE ZUÑIGA,JAL,45645,Transporte LOCAL,"TLAJOMULCO DE ZUÑIGA, JAL.","AV. PUNTO SUR 235, LOS GAVILANES, 45645, TLAJOMULCO DE ZUÑIGA, JAL",,,,
243822,4700248442,194475,1,2026-09-15,2026-10-30,C04844,FIDEICOMISO IRREVOCABLE DB/1616,"HAMPTON QUERETARO TECNOLOGICO, MEXICO (QROHT)",3066.0,0,490.56,3556.56,0.0,4011-L28,,2,CJA,BLVD.BERNARDO QUINTANA 4100-1,BALCON CAMPESTRE,QUERETARO,QUE,76100,Cobro Regreso,"QUERETARO, QUE.","BLVD.BERNARDO QUINTANA 4100-1, BALCON CAMPESTRE, 76100, QUERETARO, QUE",,,,
243823,UK-15782,194464,1,2026-09-15,2026-09-30,C07304,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MONTERREY AEROPUERTO (CEMTA),1005.73,0,160.92,1166.65,0.0,4051-L11,,1,CJA,KAPPA #5028,PARQUE INDUSTRIAL MILENIUM,APODACA,NL,66600,Cobro Regreso,"APODACA, NL.","KAPPA #5028, PARQUE INDUSTRIAL MILENIUM, 66600, APODACA, NL",,,,
