Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243509,MEXSA0030881,193891.0,1,2026-09-07,2026-10-07,C03926,OPERADORA DE HOTELES SAMARA,"HILTON MEXICO CITY SANTA FE, MEXICO (MEXSA)",1016.5,0,162.64,1179.14,0.0,4032-L01,BRISS MOUTHWASH 1.0,1,CJA,ANTONIO DOVALI JAIME 70,SANTA FE,ALVARO OBREGON,CMX,1219,Cobro Regreso,"ALVARO OBREGON, CMX.","ANTONIO DOVALI JAIME 70, SANTA FE, 01219, ALVARO OBREGON, CMX",,"CALLE BOSQUES DE DURAZNOS 127   BOSQUE DE LAS LOMAS_x000D__x000D_MEXICO,11700, CMX_x000D_MX",55 5985 9017,OHS1308133BA
243510,HB-19851,194020.0,1,2026-09-07,2026-09-22,C07181,IMPULSORA PLAZA JUAREZ,CITY EXPRESS PLUS MONTERREY GALERIAS  (CPMSJ),2011.46,0,321.83,2333.29,0.0,4051-L11,,2,CJA,AV. SAN JERONIMO #311,SAN JERÓNIMO,MONTERREY,NL,5348,Cobro Regreso,"MONTERREY, NL.","AV. SAN JERONIMO #311, SAN JERÓNIMO, 05348, MONTERREY, NL",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",81 5000 5380,IPJ030829QDA
243514,4503127217,193799.0,1,2026-09-07,2026-10-07,C08091,INMOBILIARIA HOTELERA EL PRESIDENTE SAN JOSE DEL CABO,HOLIDAY INN EXPRESS & SUITES CELAYA (BJXCE),3283.2,0,525.31,3808.51,0.0,68732292,,6,CJA,EJE NOR-ORIENTE AV. LUIS DONALDO COLOSIO 285,LAS DELICIAS,CELAYA,GTO,38080,Cobro Regreso,"CELAYA, GTO.","EJE NOR-ORIENTE AV. LUIS DONALDO COLOSIO 285, LAS DELICIAS, 38080, CELAYA, GTO",,"AV EJERCITO NACIONAL MEXICANO 769 TORRE B PISO 8   GRANADA_x000D__x000D_CDMX,11520, DF2_x000D_MX",461 229 6300,IHP810701G7A
243529,pedido 1,194242.0,1,2026-09-07,2026-09-22,C06133,HOTELERA CARCUR CASTAÑEDA,BEST WESTERN SANTORINI,6404.3,0,1024.69,7428.99,0.0,4018-J07,,7,CJA,BOULEVARD TAMAULIPAS 2539,RESIDENCIAL CABAÑAS VICTORIA,VICTORIA,TAM,87025,Cobro Regreso,"VICTORIA, TAM.","BOULEVARD TAMAULIPAS 2539, RESIDENCIAL CABAÑAS VICTORIA, 87025, VICTORIA, TAM",,"CRITOBAL COLON NORTE 349   ZONA CENTRO_x000D__x000D_VICTORIA,87000, TAM_x000D_MX",834 318 1515,HCC891030SX7
243530,pedido 2,194244.0,1,2026-09-07,2026-09-22,C06133,HOTELERA CARCUR CASTAÑEDA,BEST WESTERN SANTORINI,914.9,0,146.38,1061.28,0.0,4018-J07,,1,CJA,BOULEVARD TAMAULIPAS 2539,RESIDENCIAL CABAÑAS VICTORIA,VICTORIA,TAM,87025,Cobro Regreso,"VICTORIA, TAM.","BOULEVARD TAMAULIPAS 2539, RESIDENCIAL CABAÑAS VICTORIA, 87025, VICTORIA, TAM",,"CRITOBAL COLON NORTE 349   ZONA CENTRO_x000D__x000D_VICTORIA,87000, TAM_x000D_MX",834 318 1515,HCC891030SX7
243531,,194245.0,1,2026-09-07,2026-09-07,C09726,CAPANCE,WORLDHOTELS ACUEDUCTO GUADALAJARA,3392.5,0,542.8,3935.3,0.0,4029-A98,,1,CJA,AVENIDA ACUEDUCTO 4550,LOMAS DEL BOSQUE,ZAPOPAN,JAL,45118,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA ACUEDUCTO 4550, LOMAS DEL BOSQUE, 45118, ZAPOPAN, JAL",,"AVENIDA ACUEDUCTO 4550   LOMAS DEL BOSQUE_x000D__x000D_ZAPOPAN,45118, JAL_x000D_MX",333 136 9926,CAP251020M91
243532,4500114459,194246.0,1,2026-09-07,2026-10-07,C02024,HOTELES TURISTICOS DE IXTAPA,EMPORIO IXTAPA,15060.0,0,2409.6,17469.6,0.0,4043-J07,,20,CJA,BLVD. IXTAPA S/N,IXTAPA,ZIHUATANEJO,GRO,40884,Cobro Regreso,"ZIHUATANEJO, GRO.","BLVD. IXTAPA S/N, IXTAPA, 40884, ZIHUATANEJO, GRO",,"BOULEVAR IXTAPA S/N   IXTAPA_x000D__x000D_ZIHUATANEJO DE AZUETA,40884, GRO_x000D_MX",755 55 50800,HTI040727NA1
243533,,194247.0,1,2026-09-07,2026-09-22,C00486,INMOBILIARIA ZIG,HOTEL GUADALAJARA PLAZA EXPO,3395.16,0,543.23,3938.39,0.0,68758340,,4,CJA,MARIANO OTERO No.3261,VERDE VALLE,GUADALAJARA,JAL,44550,Transporte LOCAL,"GUADALAJARA, JAL.","MARIANO OTERO No.3261, VERDE VALLE, 44550, GUADALAJARA, JAL",,"MARIANO OTERO No.3261   VERDE VALLE_x000D__x000D_GUADALAJARA,44550, JAL_x000D_MX",33 3669 0215,IZI790807KA9
243534,OC: HMO011,194174.0,1,2026-09-07,2026-10-07,C09328,COMERCIALIZADORA SANITARIA,COMSAN,2787.05,10,445.93,3232.98,0.0,68732292,,4,CJA,AV. LUIS DONALDO COLOSIO #126,CENTRO,HERMOSILLO,SON,83000,Cobro Regreso,"HERMOSILLO, SON.","AV. LUIS DONALDO COLOSIO #126, CENTRO, 83000, HERMOSILLO, SON",,"BLVD. LUIS ENCINAS JOHNSON #214   HERMOSILLO CENTRO_x000D__x000D_HERMOSILLO,83000, SON_x000D_MX",662 212 1221,CSA950626BE2
243535,08-2026,193419.0,1,2026-09-07,2026-09-15,C01311,AUTO HOTELES EL REY,MOTEL AZUL ZAFIRO,2621.8,0,419.49,3041.29,0.0,4029-A94,,2,CJA,PERIFERICO PONIENTE 4101,SAN JUAN DE OCOTAN,ZAPOPAN,JAL,45019,Transporte LOCAL,"ZAPOPAN, JAL.","PERIFERICO PONIENTE 4101, SAN JUAN DE OCOTAN, 45019, ZAPOPAN, JAL",,"AV PERIFERICO PONIENTE 4101   SAN JUAN DE OCOTAN_x000D__x000D_ZAPOPAN,45019, JAL_x000D_MX",331 651 3234,AHR910813MI7
